resume_id,resume_category,rank,job_id,job_title,job_category,score
10945968,AVIATION,1,50,Software Engineer,ENGINEERING,0.2
10945968,AVIATION,2,66,Software Developer,INFORMATION-TECHNOLOGY,0.1
10945968,AVIATION,3,82,Corporate Trainer,TEACHER,0.0
10945968,AVIATION,4,81,School Teacher,TEACHER,0.0
10945968,AVIATION,5,80,Inside Sales Representative,SALES,0.0
11262933,BANKING,1,22,Banking Analyst,BANKING,0.3354
11262933,BANKING,2,60,Registered Nurse,HEALTHCARE,0.3162
11262933,BANKING,3,83,Academic Counsellor,TEACHER,0.2236
11262933,BANKING,4,64,HR Business Partner,HR,0.2236
11262933,BANKING,5,57,Sports Coach,FITNESS,0.2236
13491889,ACCOUNTANT,1,22,Banking Analyst,BANKING,0.2132
13491889,ACCOUNTANT,2,52,Financial Analyst,FINANCE,0.201
13491889,ACCOUNTANT,3,3,Audit Associate,ACCOUNTANT,0.201
13491889,ACCOUNTANT,4,50,Software Engineer,ENGINEERING,0.1907
13491889,ACCOUNTANT,5,1,Accountant,ACCOUNTANT,0.1907
15918496,SALES,1,13,Art Teacher,ARTS,0.3536
15918496,SALES,2,50,Software Engineer,ENGINEERING,0.3162
15918496,SALES,3,20,Flight Operations Officer,AVIATION,0.189
15918496,SALES,4,10,Fashion Merchandiser,APPAREL,0.189
15918496,SALES,5,11,Apparel Designer,APPAREL,0.189
26780935,HR,1,79,Key Account Manager,SALES,0.3333
26780935,HR,2,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3333
26780935,HR,3,50,Software Engineer,ENGINEERING,0.3162
26780935,HR,4,58,Healthcare Administrator,HEALTHCARE,0.2357
26780935,HR,5,27,Customer Service Lead,BPO,0.2357
20253563,ACCOUNTANT,1,50,Software Engineer,ENGINEERING,0.2828
20253563,ACCOUNTANT,2,20,Flight Operations Officer,AVIATION,0.169
20253563,ACCOUNTANT,3,10,Fashion Merchandiser,APPAREL,0.169
20253563,ACCOUNTANT,4,6,Public Policy Analyst,ADVOCATE,0.169
20253563,ACCOUNTANT,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.169
39308779,CONSULTANT,1,1,Accountant,ACCOUNTANT,0.4216
39308779,CONSULTANT,2,53,Finance Manager,FINANCE,0.3333
39308779,CONSULTANT,3,65,Payroll Specialist,HR,0.2222
39308779,CONSULTANT,4,3,Audit Associate,ACCOUNTANT,0.2222
39308779,CONSULTANT,5,61,Medical Coder,HEALTHCARE,0.1179
30863060,CONSULTANT,1,50,Software Engineer,ENGINEERING,0.3536
30863060,CONSULTANT,2,66,Software Developer,INFORMATION-TECHNOLOGY,0.2828
30863060,CONSULTANT,3,53,Finance Manager,FINANCE,0.2236
30863060,CONSULTANT,4,74,BI Developer,INFORMATION-TECHNOLOGY,0.2121
30863060,CONSULTANT,5,12,Supply Chain Coordinator,APPAREL,0.1581
27243670,CONSTRUCTION,1,4,Legal Advocate,ADVOCATE,0.2673
27243670,CONSTRUCTION,2,20,Flight Operations Officer,AVIATION,0.202
27243670,CONSTRUCTION,3,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.202
27243670,CONSTRUCTION,4,36,Construction Manager,CONSTRUCTION,0.189
27243670,CONSTRUCTION,5,56,Gym Manager,FITNESS,0.189
89858892,FITNESS,1,56,Gym Manager,FITNESS,0.4472
89858892,FITNESS,2,18,Auto Sales Manager,AUTOMOBILE,0.3354
89858892,FITNESS,3,79,Key Account Manager,SALES,0.3162
89858892,FITNESS,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3162
89858892,FITNESS,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.239
20992320,BANKING,1,56,Gym Manager,FITNESS,0.3354
20992320,BANKING,2,18,Auto Sales Manager,AUTOMOBILE,0.3354
20992320,BANKING,3,79,Key Account Manager,SALES,0.3162
20992320,BANKING,4,24,Investment Analyst,BANKING,0.3162
20992320,BANKING,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3162
12696104,SALES,1,50,Software Engineer,ENGINEERING,0.1826
12696104,SALES,2,82,Corporate Trainer,TEACHER,0.0
12696104,SALES,3,83,Academic Counsellor,TEACHER,0.0
12696104,SALES,4,80,Inside Sales Representative,SALES,0.0
12696104,SALES,5,79,Key Account Manager,SALES,0.0
71499299,APPAREL,1,53,Finance Manager,FINANCE,0.252
71499299,APPAREL,2,64,HR Business Partner,HR,0.1336
71499299,APPAREL,3,58,Healthcare Administrator,HEALTHCARE,0.1336
71499299,APPAREL,4,61,Medical Coder,HEALTHCARE,0.1336
71499299,APPAREL,5,5,Corporate Lawyer,ADVOCATE,0.1336
21622444,CHEF,1,50,Software Engineer,ENGINEERING,0.1826
21622444,CHEF,2,82,Corporate Trainer,TEACHER,0.0
21622444,CHEF,3,83,Academic Counsellor,TEACHER,0.0
21622444,CHEF,4,80,Inside Sales Representative,SALES,0.0
21622444,CHEF,5,79,Key Account Manager,SALES,0.0
37735467,SALES,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.4629
37735467,SALES,2,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.4082
37735467,SALES,3,83,Academic Counsellor,TEACHER,0.2887
37735467,SALES,4,26,BPO Operations Manager,BPO,0.2887
37735467,SALES,5,56,Gym Manager,FITNESS,0.2887
12488356,ENGINEERING,1,56,Gym Manager,FITNESS,0.189
12488356,ENGINEERING,2,18,Auto Sales Manager,AUTOMOBILE,0.189
12488356,ENGINEERING,3,79,Key Account Manager,SALES,0.1782
12488356,ENGINEERING,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1782
12488356,ENGINEERING,5,50,Software Engineer,ENGINEERING,0.169
34594746,HEALTHCARE,1,50,Software Engineer,ENGINEERING,0.3162
34594746,HEALTHCARE,2,64,HR Business Partner,HR,0.2357
34594746,HEALTHCARE,3,58,Healthcare Administrator,HEALTHCARE,0.2357
34594746,HEALTHCARE,4,38,Management Consultant,CONSULTANT,0.2357
34594746,HEALTHCARE,5,22,Banking Analyst,BANKING,0.2357
28973180,FINANCE,1,13,Art Teacher,ARTS,0.2673
28973180,FINANCE,2,52,Financial Analyst,FINANCE,0.252
28973180,FINANCE,3,82,Corporate Trainer,TEACHER,0.252
28973180,FINANCE,4,54,FP&A Analyst,FINANCE,0.252
28973180,FINANCE,5,50,Software Engineer,ENGINEERING,0.239
16226743,PUBLIC-RELATIONS,1,77,Event Coordinator,PUBLIC-RELATIONS,0.2357
16226743,PUBLIC-RELATIONS,2,75,PR Manager,PUBLIC-RELATIONS,0.2357
16226743,PUBLIC-RELATIONS,3,59,Clinical Research Analyst,HEALTHCARE,0.2357
16226743,PUBLIC-RELATIONS,4,47,Content Strategist,DIGITAL-MEDIA,0.2222
16226743,PUBLIC-RELATIONS,5,82,Corporate Trainer,TEACHER,0.2222
83206166,ARTS,1,76,Communications Specialist,PUBLIC-RELATIONS,0.114
83206166,ARTS,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.114
83206166,ARTS,3,81,School Teacher,TEACHER,0.1066
83206166,ARTS,4,75,PR Manager,PUBLIC-RELATIONS,0.1066
83206166,ARTS,5,77,Event Coordinator,PUBLIC-RELATIONS,0.1066
29775391,CHEF,1,83,Academic Counsellor,TEACHER,0.1715
29775391,CHEF,2,81,School Teacher,TEACHER,0.1715
29775391,CHEF,3,77,Event Coordinator,PUBLIC-RELATIONS,0.1715
29775391,CHEF,4,39,HR Consultant,CONSULTANT,0.1715
29775391,CHEF,5,56,Gym Manager,FITNESS,0.1715
11163645,ACCOUNTANT,1,50,Software Engineer,ENGINEERING,0.1826
11163645,ACCOUNTANT,2,82,Corporate Trainer,TEACHER,0.0
11163645,ACCOUNTANT,3,83,Academic Counsellor,TEACHER,0.0
11163645,ACCOUNTANT,4,80,Inside Sales Representative,SALES,0.0
11163645,ACCOUNTANT,5,79,Key Account Manager,SALES,0.0
17659053,APPAREL,1,58,Healthcare Administrator,HEALTHCARE,0.2236
17659053,APPAREL,2,61,Medical Coder,HEALTHCARE,0.2236
17659053,APPAREL,3,64,HR Business Partner,HR,0.2236
17659053,APPAREL,4,39,HR Consultant,CONSULTANT,0.2236
17659053,APPAREL,5,22,Banking Analyst,BANKING,0.2236
24767027,FITNESS,1,56,Gym Manager,FITNESS,0.1443
24767027,FITNESS,2,18,Auto Sales Manager,AUTOMOBILE,0.1443
24767027,FITNESS,3,82,Corporate Trainer,TEACHER,0.1361
24767027,FITNESS,4,53,Finance Manager,FINANCE,0.1361
24767027,FITNESS,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1361
37660306,TEACHER,1,3,Audit Associate,ACCOUNTANT,0.1361
37660306,TEACHER,2,50,Software Engineer,ENGINEERING,0.1291
37660306,TEACHER,3,1,Accountant,ACCOUNTANT,0.1291
37660306,TEACHER,4,80,Inside Sales Representative,SALES,0.0
37660306,TEACHER,5,79,Key Account Manager,SALES,0.0
26189601,CHEF,1,50,Software Engineer,ENGINEERING,0.2236
26189601,CHEF,2,82,Corporate Trainer,TEACHER,0.0
26189601,CHEF,3,83,Academic Counsellor,TEACHER,0.0
26189601,CHEF,4,80,Inside Sales Representative,SALES,0.0
26189601,CHEF,5,79,Key Account Manager,SALES,0.0
13477922,INFORMATION-TECHNOLOGY,1,50,Software Engineer,ENGINEERING,0.0816
13477922,INFORMATION-TECHNOLOGY,2,82,Corporate Trainer,TEACHER,0.0
13477922,INFORMATION-TECHNOLOGY,3,83,Academic Counsellor,TEACHER,0.0
13477922,INFORMATION-TECHNOLOGY,4,80,Inside Sales Representative,SALES,0.0
13477922,INFORMATION-TECHNOLOGY,5,79,Key Account Manager,SALES,0.0
44624796,ENGINEERING,1,39,HR Consultant,CONSULTANT,0.3162
44624796,ENGINEERING,2,58,Healthcare Administrator,HEALTHCARE,0.3162
44624796,ENGINEERING,3,64,HR Business Partner,HR,0.3162
44624796,ENGINEERING,4,22,Banking Analyst,BANKING,0.3162
44624796,ENGINEERING,5,4,Legal Advocate,ADVOCATE,0.2981
29014805,BUSINESS-DEVELOPMENT,1,83,Academic Counsellor,TEACHER,0.1581
29014805,BUSINESS-DEVELOPMENT,2,81,School Teacher,TEACHER,0.1581
29014805,BUSINESS-DEVELOPMENT,3,77,Event Coordinator,PUBLIC-RELATIONS,0.1581
29014805,BUSINESS-DEVELOPMENT,4,75,PR Manager,PUBLIC-RELATIONS,0.1581
29014805,BUSINESS-DEVELOPMENT,5,28,Process Analyst,BPO,0.1581
31225895,APPAREL,1,50,Software Engineer,ENGINEERING,0.3162
31225895,APPAREL,2,38,Management Consultant,CONSULTANT,0.2357
31225895,APPAREL,3,27,Customer Service Lead,BPO,0.2357
31225895,APPAREL,4,60,Registered Nurse,HEALTHCARE,0.2222
31225895,APPAREL,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2222
12748557,ENGINEERING,1,8,Farm Manager,AGRICULTURE,0.126
12748557,ENGINEERING,2,43,Brand Designer,DESIGNER,0.1179
12748557,ENGINEERING,3,82,Corporate Trainer,TEACHER,0.1111
12748557,ENGINEERING,4,52,Financial Analyst,FINANCE,0.1111
12748557,ENGINEERING,5,54,FP&A Analyst,FINANCE,0.1111
24977396,PUBLIC-RELATIONS,1,77,Event Coordinator,PUBLIC-RELATIONS,0.2357
24977396,PUBLIC-RELATIONS,2,75,PR Manager,PUBLIC-RELATIONS,0.2357
24977396,PUBLIC-RELATIONS,3,82,Corporate Trainer,TEACHER,0.2222
24977396,PUBLIC-RELATIONS,4,47,Content Strategist,DIGITAL-MEDIA,0.2222
24977396,PUBLIC-RELATIONS,5,50,Software Engineer,ENGINEERING,0.2108
61322296,CHEF,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2182
61322296,CHEF,2,81,School Teacher,TEACHER,0.2041
61322296,CHEF,3,83,Academic Counsellor,TEACHER,0.2041
61322296,CHEF,4,5,Corporate Lawyer,ADVOCATE,0.2041
61322296,CHEF,5,18,Auto Sales Manager,AUTOMOBILE,0.2041
18480859,CHEF,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.239
18480859,CHEF,2,57,Sports Coach,FITNESS,0.2236
18480859,CHEF,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2236
18480859,CHEF,4,56,Gym Manager,FITNESS,0.2236
18480859,CHEF,5,55,Fitness Trainer,FITNESS,0.2236
11270462,DIGITAL-MEDIA,1,77,Event Coordinator,PUBLIC-RELATIONS,0.4082
11270462,DIGITAL-MEDIA,2,75,PR Manager,PUBLIC-RELATIONS,0.4082
11270462,DIGITAL-MEDIA,3,47,Content Strategist,DIGITAL-MEDIA,0.3849
11270462,DIGITAL-MEDIA,4,50,Software Engineer,ENGINEERING,0.3651
11270462,DIGITAL-MEDIA,5,10,Fashion Merchandiser,APPAREL,0.2182
14879257,ARTS,1,82,Corporate Trainer,TEACHER,0.3849
14879257,ARTS,2,50,Software Engineer,ENGINEERING,0.3651
14879257,ARTS,3,20,Flight Operations Officer,AVIATION,0.2182
14879257,ARTS,4,10,Fashion Merchandiser,APPAREL,0.2182
14879257,ARTS,5,6,Public Policy Analyst,ADVOCATE,0.2182
20272792,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.3873
20272792,ADVOCATE,2,38,Management Consultant,CONSULTANT,0.2887
20272792,ADVOCATE,3,27,Customer Service Lead,BPO,0.2887
20272792,ADVOCATE,4,40,IT Consultant,CONSULTANT,0.2722
20272792,ADVOCATE,5,17,Service Technician,AUTOMOBILE,0.1667
11635137,PUBLIC-RELATIONS,1,77,Event Coordinator,PUBLIC-RELATIONS,0.375
11635137,PUBLIC-RELATIONS,2,56,Gym Manager,FITNESS,0.375
11635137,PUBLIC-RELATIONS,3,75,PR Manager,PUBLIC-RELATIONS,0.25
11635137,PUBLIC-RELATIONS,4,18,Auto Sales Manager,AUTOMOBILE,0.25
11635137,PUBLIC-RELATIONS,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2357
14181049,FINANCE,1,53,Finance Manager,FINANCE,0.3824
14181049,FINANCE,2,56,Gym Manager,FITNESS,0.3244
14181049,FINANCE,3,52,Financial Analyst,FINANCE,0.3059
14181049,FINANCE,4,18,Auto Sales Manager,AUTOMOBILE,0.2433
14181049,FINANCE,5,22,Banking Analyst,BANKING,0.2433
34198885,ACCOUNTANT,1,12,Supply Chain Coordinator,APPAREL,0.25
34198885,ACCOUNTANT,2,53,Finance Manager,FINANCE,0.2357
34198885,ACCOUNTANT,3,50,Software Engineer,ENGINEERING,0.2236
34198885,ACCOUNTANT,4,20,Flight Operations Officer,AVIATION,0.1336
34198885,ACCOUNTANT,5,10,Fashion Merchandiser,APPAREL,0.1336
24994145,FITNESS,1,83,Academic Counsellor,TEACHER,0.2132
24994145,FITNESS,2,81,School Teacher,TEACHER,0.2132
24994145,FITNESS,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2132
24994145,FITNESS,4,75,PR Manager,PUBLIC-RELATIONS,0.2132
24994145,FITNESS,5,39,HR Consultant,CONSULTANT,0.2132
15484097,DIGITAL-MEDIA,1,50,Software Engineer,ENGINEERING,0.3162
15484097,DIGITAL-MEDIA,2,38,Management Consultant,CONSULTANT,0.2357
15484097,DIGITAL-MEDIA,3,27,Customer Service Lead,BPO,0.2357
15484097,DIGITAL-MEDIA,4,40,IT Consultant,CONSULTANT,0.2222
15484097,DIGITAL-MEDIA,5,17,Service Technician,AUTOMOBILE,0.1361
29926588,ADVOCATE,1,24,Investment Analyst,BANKING,0.252
29926588,ADVOCATE,2,50,Software Engineer,ENGINEERING,0.239
29926588,ADVOCATE,3,20,Flight Operations Officer,AVIATION,0.1429
29926588,ADVOCATE,4,10,Fashion Merchandiser,APPAREL,0.1429
29926588,ADVOCATE,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1429
29149998,HR,1,50,Software Engineer,ENGINEERING,0.2108
29149998,HR,2,8,Farm Manager,AGRICULTURE,0.126
29149998,HR,3,10,Fashion Merchandiser,APPAREL,0.126
29149998,HR,4,20,Flight Operations Officer,AVIATION,0.126
29149998,HR,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.126
52252936,APPAREL,1,60,Registered Nurse,HEALTHCARE,0.2673
52252936,APPAREL,2,50,Software Engineer,ENGINEERING,0.2535
52252936,APPAREL,3,55,Fitness Trainer,FITNESS,0.189
52252936,APPAREL,4,57,Sports Coach,FITNESS,0.189
52252936,APPAREL,5,38,Management Consultant,CONSULTANT,0.189
21283365,INFORMATION-TECHNOLOGY,1,53,Finance Manager,FINANCE,0.3333
21283365,INFORMATION-TECHNOLOGY,2,56,Gym Manager,FITNESS,0.2357
21283365,INFORMATION-TECHNOLOGY,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2357
21283365,INFORMATION-TECHNOLOGY,4,12,Supply Chain Coordinator,APPAREL,0.2357
21283365,INFORMATION-TECHNOLOGY,5,50,Software Engineer,ENGINEERING,0.2108
69199666,HEALTHCARE,1,76,Communications Specialist,PUBLIC-RELATIONS,0.1336
69199666,HEALTHCARE,2,81,School Teacher,TEACHER,0.125
69199666,HEALTHCARE,3,83,Academic Counsellor,TEACHER,0.125
69199666,HEALTHCARE,4,75,PR Manager,PUBLIC-RELATIONS,0.125
69199666,HEALTHCARE,5,77,Event Coordinator,PUBLIC-RELATIONS,0.125
29992154,HEALTHCARE,1,57,Sports Coach,FITNESS,0.2357
29992154,HEALTHCARE,2,55,Fitness Trainer,FITNESS,0.2357
29992154,HEALTHCARE,3,60,Registered Nurse,HEALTHCARE,0.2222
29992154,HEALTHCARE,4,50,Software Engineer,ENGINEERING,0.2108
29992154,HEALTHCARE,5,10,Fashion Merchandiser,APPAREL,0.126
15423153,BUSINESS-DEVELOPMENT,1,44,Digital Marketing Manager,DIGITAL-MEDIA,0.5217
15423153,BUSINESS-DEVELOPMENT,2,47,Content Strategist,DIGITAL-MEDIA,0.3928
15423153,BUSINESS-DEVELOPMENT,3,18,Auto Sales Manager,AUTOMOBILE,0.3333
15423153,BUSINESS-DEVELOPMENT,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3143
15423153,BUSINESS-DEVELOPMENT,5,56,Gym Manager,FITNESS,0.25
22510753,TEACHER,1,50,Software Engineer,ENGINEERING,0.3354
22510753,TEACHER,2,38,Management Consultant,CONSULTANT,0.25
22510753,TEACHER,3,13,Art Teacher,ARTS,0.25
22510753,TEACHER,4,27,Customer Service Lead,BPO,0.25
22510753,TEACHER,5,42,Product Designer,DESIGNER,0.2357
25001005,PUBLIC-RELATIONS,1,58,Healthcare Administrator,HEALTHCARE,0.3354
25001005,PUBLIC-RELATIONS,2,60,Registered Nurse,HEALTHCARE,0.3162
25001005,PUBLIC-RELATIONS,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2236
25001005,PUBLIC-RELATIONS,4,61,Medical Coder,HEALTHCARE,0.2236
25001005,PUBLIC-RELATIONS,5,64,HR Business Partner,HR,0.2236
17926546,ENGINEERING,1,42,Product Designer,DESIGNER,0.1925
17926546,ENGINEERING,2,50,Software Engineer,ENGINEERING,0.1826
17926546,ENGINEERING,3,17,Service Technician,AUTOMOBILE,0.1179
17926546,ENGINEERING,4,19,Aviation Engineer,AVIATION,0.1091
17926546,ENGINEERING,5,39,HR Consultant,CONSULTANT,0.1021
30642458,PUBLIC-RELATIONS,1,76,Communications Specialist,PUBLIC-RELATIONS,0.2857
30642458,PUBLIC-RELATIONS,2,75,PR Manager,PUBLIC-RELATIONS,0.2673
30642458,PUBLIC-RELATIONS,3,47,Content Strategist,DIGITAL-MEDIA,0.252
30642458,PUBLIC-RELATIONS,4,61,Medical Coder,HEALTHCARE,0.1336
30642458,PUBLIC-RELATIONS,5,77,Event Coordinator,PUBLIC-RELATIONS,0.1336
23804341,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.3
23804341,ADVOCATE,2,59,Clinical Research Analyst,HEALTHCARE,0.2236
23804341,ADVOCATE,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2236
23804341,ADVOCATE,4,38,Management Consultant,CONSULTANT,0.2236
23804341,ADVOCATE,5,56,Gym Manager,FITNESS,0.2236
58665241,TEACHER,1,82,Corporate Trainer,TEACHER,0.1361
58665241,TEACHER,2,50,Software Engineer,ENGINEERING,0.1291
58665241,TEACHER,3,83,Academic Counsellor,TEACHER,0.0
58665241,TEACHER,4,80,Inside Sales Representative,SALES,0.0
58665241,TEACHER,5,79,Key Account Manager,SALES,0.0
14871762,BUSINESS-DEVELOPMENT,1,50,Software Engineer,ENGINEERING,0.3266
14871762,BUSINESS-DEVELOPMENT,2,66,Software Developer,INFORMATION-TECHNOLOGY,0.2449
14871762,BUSINESS-DEVELOPMENT,3,68,Data Scientist,INFORMATION-TECHNOLOGY,0.2449
14871762,BUSINESS-DEVELOPMENT,4,74,BI Developer,INFORMATION-TECHNOLOGY,0.2449
14871762,BUSINESS-DEVELOPMENT,5,9,Agricultural Analyst,AGRICULTURE,0.1826
14528265,DESIGNER,1,40,IT Consultant,CONSULTANT,0.1054
14528265,DESIGNER,2,69,DevOps Engineer,INFORMATION-TECHNOLOGY,0.1
14528265,DESIGNER,3,71,Full Stack Developer,INFORMATION-TECHNOLOGY,0.1
14528265,DESIGNER,4,67,Data Engineer,INFORMATION-TECHNOLOGY,0.1
14528265,DESIGNER,5,72,Machine Learning Engineer,INFORMATION-TECHNOLOGY,0.1
23110214,HEALTHCARE,1,61,Medical Coder,HEALTHCARE,0.3354
23110214,HEALTHCARE,2,58,Healthcare Administrator,HEALTHCARE,0.2236
23110214,HEALTHCARE,3,5,Corporate Lawyer,ADVOCATE,0.2236
23110214,HEALTHCARE,4,60,Registered Nurse,HEALTHCARE,0.2108
23110214,HEALTHCARE,5,4,Legal Advocate,ADVOCATE,0.2108
10399912,HR,1,50,Software Engineer,ENGINEERING,0.1581
10399912,HR,2,1,Accountant,ACCOUNTANT,0.1581
10399912,HR,3,83,Academic Counsellor,TEACHER,0.0
10399912,HR,4,80,Inside Sales Representative,SALES,0.0
10399912,HR,5,79,Key Account Manager,SALES,0.0
19124258,ENGINEERING,1,12,Supply Chain Coordinator,APPAREL,0.1768
19124258,ENGINEERING,2,28,Process Analyst,BPO,0.1768
19124258,ENGINEERING,3,53,Finance Manager,FINANCE,0.1667
19124258,ENGINEERING,4,42,Product Designer,DESIGNER,0.1667
19124258,ENGINEERING,5,50,Software Engineer,ENGINEERING,0.1581
10985403,ENGINEERING,1,68,Data Scientist,INFORMATION-TECHNOLOGY,0.2236
10985403,ENGINEERING,2,24,Investment Analyst,BANKING,0.1179
10985403,ENGINEERING,3,42,Product Designer,DESIGNER,0.1179
10985403,ENGINEERING,4,50,Software Engineer,ENGINEERING,0.1118
10985403,ENGINEERING,5,41,UI/UX Designer,DESIGNER,0.1118
24251588,FITNESS,1,11,Apparel Designer,APPAREL,0.126
24251588,FITNESS,2,81,School Teacher,TEACHER,0.1179
24251588,FITNESS,3,83,Academic Counsellor,TEACHER,0.1179
24251588,FITNESS,4,55,Fitness Trainer,FITNESS,0.1179
24251588,FITNESS,5,33,Pastry Chef,CHEF,0.1179
17325147,ARTS,1,83,Academic Counsellor,TEACHER,0.1179
17325147,ARTS,2,81,School Teacher,TEACHER,0.1179
17325147,ARTS,3,67,Data Engineer,INFORMATION-TECHNOLOGY,0.1054
17325147,ARTS,4,50,Software Engineer,ENGINEERING,0.1054
17325147,ARTS,5,82,Corporate Trainer,TEACHER,0.0
54100393,ARTS,1,50,Software Engineer,ENGINEERING,0.1581
54100393,ARTS,2,82,Corporate Trainer,TEACHER,0.0
54100393,ARTS,3,83,Academic Counsellor,TEACHER,0.0
54100393,ARTS,4,80,Inside Sales Representative,SALES,0.0
54100393,ARTS,5,79,Key Account Manager,SALES,0.0
37001381,HEALTHCARE,1,61,Medical Coder,HEALTHCARE,0.25
37001381,HEALTHCARE,2,58,Healthcare Administrator,HEALTHCARE,0.25
37001381,HEALTHCARE,3,59,Clinical Research Analyst,HEALTHCARE,0.1667
37001381,HEALTHCARE,4,64,HR Business Partner,HR,0.1667
37001381,HEALTHCARE,5,39,HR Consultant,CONSULTANT,0.1667
18975686,FINANCE,1,50,Software Engineer,ENGINEERING,0.3354
18975686,FINANCE,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2673
18975686,FINANCE,3,27,Customer Service Lead,BPO,0.25
18975686,FINANCE,4,38,Management Consultant,CONSULTANT,0.25
18975686,FINANCE,5,12,Supply Chain Coordinator,APPAREL,0.25
27921561,DIGITAL-MEDIA,1,14,Creative Director,ARTS,0.3143
27921561,DIGITAL-MEDIA,2,43,Brand Designer,DESIGNER,0.25
27921561,DIGITAL-MEDIA,3,13,Art Teacher,ARTS,0.1667
27921561,DIGITAL-MEDIA,4,15,Graphic Designer,ARTS,0.1571
27921561,DIGITAL-MEDIA,5,66,Software Developer,INFORMATION-TECHNOLOGY,0.1491
20356750,ARTS,1,43,Brand Designer,DESIGNER,0.1581
20356750,ARTS,2,78,Sales Executive,SALES,0.1491
20356750,ARTS,3,65,Payroll Specialist,HR,0.1491
20356750,ARTS,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1491
20356750,ARTS,5,53,Finance Manager,FINANCE,0.1491
97169343,HEALTHCARE,1,60,Registered Nurse,HEALTHCARE,0.2887
97169343,HEALTHCARE,2,75,PR Manager,PUBLIC-RELATIONS,0.2041
97169343,HEALTHCARE,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2041
97169343,HEALTHCARE,4,56,Gym Manager,FITNESS,0.2041
97169343,HEALTHCARE,5,22,Banking Analyst,BANKING,0.2041
78016758,CONSULTANT,1,50,Software Engineer,ENGINEERING,0.3354
78016758,CONSULTANT,2,56,Gym Manager,FITNESS,0.25
78016758,CONSULTANT,3,38,Management Consultant,CONSULTANT,0.25
78016758,CONSULTANT,4,27,Customer Service Lead,BPO,0.25
78016758,CONSULTANT,5,18,Auto Sales Manager,AUTOMOBILE,0.25
13115648,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.2236
13115648,ADVOCATE,2,17,Service Technician,AUTOMOBILE,0.1443
13115648,ADVOCATE,3,19,Aviation Engineer,AVIATION,0.1336
13115648,ADVOCATE,4,61,Medical Coder,HEALTHCARE,0.125
13115648,ADVOCATE,5,43,Brand Designer,DESIGNER,0.125
29825044,BUSINESS-DEVELOPMENT,1,43,Brand Designer,DESIGNER,0.4472
29825044,BUSINESS-DEVELOPMENT,2,14,Creative Director,ARTS,0.4216
29825044,BUSINESS-DEVELOPMENT,3,13,Art Teacher,ARTS,0.3354
29825044,BUSINESS-DEVELOPMENT,4,15,Graphic Designer,ARTS,0.3162
29825044,BUSINESS-DEVELOPMENT,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.239
29574501,CONSTRUCTION,1,50,Software Engineer,ENGINEERING,0.3586
29574501,CONSTRUCTION,2,56,Gym Manager,FITNESS,0.2673
29574501,CONSTRUCTION,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2673
29574501,CONSTRUCTION,4,27,Customer Service Lead,BPO,0.2673
29574501,CONSTRUCTION,5,38,Management Consultant,CONSULTANT,0.2673
18159866,INFORMATION-TECHNOLOGY,1,8,Farm Manager,AGRICULTURE,0.2097
18159866,INFORMATION-TECHNOLOGY,2,56,Gym Manager,FITNESS,0.1961
18159866,INFORMATION-TECHNOLOGY,3,53,Finance Manager,FINANCE,0.1849
18159866,INFORMATION-TECHNOLOGY,4,36,Construction Manager,CONSTRUCTION,0.0981
18159866,INFORMATION-TECHNOLOGY,5,32,Head Chef,CHEF,0.0981
24184357,HR,1,50,Software Engineer,ENGINEERING,0.286
24184357,HR,2,64,HR Business Partner,HR,0.2132
24184357,HR,3,58,Healthcare Administrator,HEALTHCARE,0.2132
